Age,Attrition,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobRole,JobSatisfaction,MaritalStatus,WorkLifeBalance,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Core_Communication,Core_Teamwork,Core_ProblemSolving,Core_Adaptability,Core_TimeManagement,Core_Initiative,Core_Accountability,Core_LearningAgility,Dept_Comp1,Dept_Comp2,Dept_Comp3,Role_Comp1,Role_Comp2,PerformanceScore,CORE_COMM_01,CORE_COMM_02,CORE_COMM_03,CORE_COMM_04,CORE_TEAM_01,CORE_TEAM_02,CORE_TEAM_03,CORE_TEAM_04,CORE_PROB_01,CORE_PROB_02,CORE_PROB_03,CORE_PROB_04,CORE_ADAPT_01,CORE_ADAPT_02,CORE_ADAPT_03,CORE_ADAPT_04,CORE_TIME_01,CORE_TIME_02,CORE_TIME_03,CORE_TIME_04,CORE_INIT_01,CORE_INIT_02,CORE_INIT_03,CORE_INIT_04,CORE_ACCT_01,CORE_ACCT_02,CORE_ACCT_03,CORE_ACCT_04,CORE_LEARN_01,CORE_LEARN_02,CORE_LEARN_03,CORE_LEARN_04,DEPT_COMP1_01,DEPT_COMP1_02,DEPT_COMP1_03,DEPT_COMP2_01,DEPT_COMP2_02,DEPT_COMP2_03,DEPT_COMP3_01,DEPT_COMP3_02,DEPT_COMP3_03,ROLE_COMP1_01,ROLE_COMP1_02,ROLE_COMP1_03,ROLE_COMP2_01,ROLE_COMP2_02,ROLE_COMP2_03
36,No,Travel_Rarely,Human Resources,4,Life Sciences,3,Female,HR Specialist,1,Married,1,12,5,2,1,3.22,2.82,2.63,2.83,2.62,2.65,2.84,2.82,2.28,2.07,2.06,2.74,2.63,44.3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
37,No,Travel_Rarely,Human Resources,5,Marketing,4,Female,HR Specialist,1,Single,3,11,8,5,3,1.97,2.53,4.0,2.59,2.84,2.11,3.5,2.71,2.22,1.95,2.8,2.9,2.91,50.36,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
27,No,Travel_Rarely,Human Resources,3,Computer Science,3,Female,HR Specialist,2,Married,4,3,2,0,0,2.48,2.23,1.96,2.04,2.55,3.55,2.93,1.97,3.54,3.29,2.65,3.94,2.96,48.91,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
33,No,Travel_Rarely,Human Resources,2,Information Systems,1,Non-Binary,HR Specialist,3,Married,4,4,2,1,0,2.16,2.97,2.82,2.71,3.58,2.34,1.97,2.37,2.39,2.0,2.45,3.57,3.08,42.45,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
29,No,Travel_Rarely,Human Resources,2,Life Sciences,3,Male,HR Specialist,4,Married,3,6,3,2,1,3.21,4.0,3.19,2.7,2.79,2.68,2.4,3.01,2.97,4.0,3.32,2.87,2.98,64.42,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
30,Yes,Travel_Rarely,Human Resources,1,Marketing,4,Male,HR Specialist,1,Divorced,3,6,3,1,0,3.95,4.0,2.84,3.27,4.0,3.48,3.2,2.65,3.02,2.13,3.17,3.34,3.91,60.31,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
50,No,Travel_Frequently,Human Resources,4,Computer Science,1,Male,HR Specialist,3,Married,3,25,22,11,7,3.72,2.29,2.79,3.92,3.0,2.72,3.15,1.3,3.01,2.73,2.88,3.34,1.99,54.57,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
34,No,Travel_Frequently,Human Resources,3,Marketing,3,Male,HR Specialist,2,Single,2,11,5,3,1,3.39,3.03,4.0,2.33,2.75,3.2,3.06,2.19,4.0,2.34,3.77,1.37,2.78,54.52,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
37,No,Travel_Rarely,Human Resources,4,Life Sciences,3,Male,HR Specialist,4,Married,3,13,9,6,5,2.81,3.2,3.79,2.38,3.32,2.86,2.42,3.66,3.55,2.51,2.04,2.86,2.52,63.88,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
19,Yes,Travel_Rarely,Human Resources,1,Marketing,1,Non-Binary,HR Specialist,1,Single,2,1,0,0,0,1.0,1.81,2.81,2.51,1.86,3.12,2.38,2.99,1.77,2.62,2.52,1.49,1.0,23.09,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
36,No,No_Travel,Human Resources,2,Medical,3,Male,HR Specialist,3,Single,2,12,5,3,2,3.12,2.99,3.47,2.72,3.04,3.21,2.58,3.37,3.24,3.74,2.58,3.06,1.5,59.56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
49,Yes,Travel_Rarely,Human Resources,2,Medical,3,Female,HR Specialist,1,Married,3,10,3,2,2,1.91,2.49,2.58,1.53,3.4,2.62,1.0,1.0,3.42,2.82,2.95,3.13,2.69,39.55,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
31,No,Travel_Rarely,Human Resources,4,Life Sciences,2,Male,HR Specialist,3,Married,4,13,7,7,2,3.13,2.13,3.57,2.32,3.46,2.4,2.61,2.9,2.51,2.31,3.48,3.37,3.16,54.32,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
24,No,No_Travel,Human Resources,4,Computer Science,2,Male,HR Specialist,3,Married,3,4,3,0,1,3.54,2.26,3.22,2.68,3.41,3.37,3.54,3.0,3.15,1.93,1.9,3.3,2.33,51.67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
39,No,Travel_Rarely,Human Resources,3,Medical,1,Female,HR Specialist,3,Divorced,3,12,9,4,3,3.62,2.86,3.07,4.0,2.32,2.81,2.25,2.54,3.59,2.58,2.67,2.39,3.18,50.83,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
35,No,No_Travel,Human Resources,3,Medical,1,Female,HR Specialist,1,Married,3,9,6,2,1,2.88,3.61,1.83,2.3,1.62,2.62,2.31,2.88,1.99,3.53,2.16,3.98,1.72,34.32,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
24,No,Travel_Rarely,Human Resources,3,Business Studies,2,Male,HR Specialist,4,Single,4,11,6,6,2,3.06,2.62,2.94,3.58,2.27,2.32,2.74,2.68,3.05,2.3,1.0,3.15,2.67,53.28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
53,No,Travel_Rarely,Human Resources,2,Life Sciences,4,Male,HR Specialist,1,Married,3,24,12,8,4,2.58,2.01,3.05,3.43,2.76,4.0,3.77,2.5,1.99,2.87,2.35,3.66,2.59,57.74,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
29,Yes,Travel_Rarely,Human Resources,3,Computer Science,4,Male,HR Specialist,3,Married,4,5,4,2,1,3.11,2.65,3.05,3.17,3.48,2.1,3.23,3.79,2.26,2.67,2.6,4.0,2.81,62.52,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
19,No,Travel_Rarely,Human Resources,2,Life Sciences,4,Female,HR Specialist,4,Married,1,0,0,0,0,2.82,3.0,4.0,3.31,2.98,2.85,4.0,2.62,2.76,3.75,2.95,3.01,3.5,68.92,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
22,No,No_Travel,Human Resources,5,Life Sciences,3,Male,HR Specialist,3,Single,3,0,0,0,0,2.67,2.65,3.35,3.37,2.77,3.72,3.55,3.73,3.42,3.73,2.76,2.3,3.15,60.01,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
18,No,Travel_Frequently,Human Resources,2,Life Sciences,4,Male,HR Specialist,4,Married,3,0,0,0,0,3.81,4.0,4.0,3.0,2.78,2.97,3.41,2.63,3.37,4.0,3.29,4.0,3.02,73.12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
34,No,Travel_Frequently,Human Resources,4,Computer Science,1,Prefer Not To Say,HR Specialist,2,Divorced,3,10,8,5,3,2.25,2.31,2.68,1.0,3.18,1.62,3.02,3.74,3.34,2.85,2.78,2.57,2.4,39.85,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
34,Yes,Travel_Rarely,Human Resources,2,Computer Science,3,Male,HR Specialist,2,Single,2,11,7,4,3,2.36,2.67,3.87,3.85,2.76,3.15,2.3,3.51,2.78,1.99,2.75,1.35,3.42,52.78,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
25,No,Travel_Frequently,Human Resources,3,Marketing,4,Female,HR Specialist,4,Divorced,3,2,1,0,0,3.18,4.0,3.2,3.05,3.67,3.32,2.17,3.95,2.96,2.35,2.68,3.92,2.67,68.8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
31,No,Travel_Rarely,Human Resources,4,Life Sciences,4,Non-Binary,HR Specialist,2,Married,3,8,7,4,2,3.11,2.07,3.23,3.28,3.42,1.83,4.0,3.72,2.66,3.71,3.28,1.73,4.0,61.35,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
40,Yes,Travel_Rarely,Human Resources,3,Medical,4,Female,HR Specialist,2,Single,3,15,10,5,3,3.65,3.35,2.74,1.26,2.86,1.64,2.49,3.04,4.0,2.6,2.93,2.78,4.0,59.16,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
28,No,No_Travel,Human Resources,4,Information Systems,3,Non-Binary,HR Specialist,4,Single,4,4,3,1,0,2.92,3.16,3.76,3.42,2.69,3.71,2.99,3.01,2.78,1.9,2.1,4.0,2.35,61.83,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
25,No,Travel_Frequently,Human Resources,2,Life Sciences,2,Female,HR Specialist,4,Divorced,3,2,1,0,0,2.94,4.0,3.75,2.47,4.0,3.78,2.82,2.38,4.0,2.56,2.7,3.34,4.0,62.96,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
32,No,Travel_Rarely,Human Resources,4,Life Sciences,1,Female,HR Specialist,4,Married,2,6,6,4,5,3.45,1.88,3.09,3.2,2.67,2.48,3.29,2.16,2.24,2.29,2.2,4.0,2.27,49.38,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
38,No,Travel_Rarely,Human Resources,3,Life Sciences,2,Female,HR Specialist,4,Divorced,3,11,8,5,4,1.6,2.65,2.84,3.5,1.52,3.63,3.27,3.15,3.13,4.0,3.81,2.92,3.16,60.96,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
29,Yes,Travel_Rarely,Human Resources,4,Technical Degree,3,Male,HR Specialist,4,Married,2,3,0,0,0,2.88,1.95,4.0,3.48,2.62,2.87,3.91,2.99,3.99,2.23,1.95,3.35,3.4,62.38,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
18,No,No_Travel,Human Resources,4,Medical,2,Female,HR Specialist,2,Divorced,4,0,0,0,0,2.1,2.69,2.84,1.34,2.53,2.15,3.01,3.27,1.95,2.42,2.97,1.68,2.19,36.24,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
34,Yes,Travel_Rarely,Human Resources,1,Medical,2,Male,HR Specialist,1,Single,3,8,4,2,3,2.41,1.25,3.49,1.72,2.22,3.27,1.79,2.46,3.23,3.93,2.08,3.29,2.03,37.7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
44,No,Travel_Frequently,Human Resources,3,Technical Degree,3,Non-Binary,HR Specialist,2,Married,3,19,8,6,4,3.45,3.15,3.28,3.22,3.45,4.0,2.62,3.73,3.73,3.05,1.71,3.65,4.0,64.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
40,No,Travel_Rarely,Human Resources,4,Technical Degree,2,Male,Recruiter,4,Divorced,2,13,10,5,4,3.26,3.5,3.38,3.03,2.23,2.22,2.59,2.61,2.45,3.7,4.0,4.0,1.32,60.28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
29,No,Travel_Rarely,Human Resources,3,Life Sciences,3,Male,Recruiter,4,Divorced,4,4,2,1,0,2.24,4.0,3.96,4.0,3.17,2.89,3.36,2.54,2.73,2.98,3.69,3.11,2.66,65.59,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
26,No,Travel_Rarely,Human Resources,2,Computer Science,4,Male,Recruiter,4,Married,4,2,1,0,0,4.0,3.46,3.81,2.88,3.59,3.71,4.0,2.65,3.7,3.89,2.89,3.56,1.24,72.28,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0
35,No,Travel_Rarely,Human Resources,5,Technical Degree,4,Male,Recruiter,4,Single,3,10,6,4,3,2.59,4.0,3.69,2.77,3.63,3.94,2.02,4.0,4.0,3.01,3.38,3.55,3.64,76.41,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
28,No,Travel_Rarely,Human Resources,4,Marketing ,1,Male,Recruiter,1,Divorced,3,7,7,0,3,3.76,2.93,2.81,1.0,1.25,2.03,3.54,2.91,1.8,1.86,2.46,3.71,1.4,30.95,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
42,No,Travel_Rarely,Human Resources,3,Other,3,Non-Binary,Recruiter,3,Single,2,12,8,3,2,2.37,2.87,2.64,2.63,2.99,3.67,3.52,2.66,3.73,3.47,3.57,3.88,3.83,64.94,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
45,No,Travel_Frequently,Human Resources,3,Medical,2,Male,Recruiter,2,Single,1,16,13,8,5,3.53,3.36,3.19,3.69,2.24,1.32,3.2,2.24,1.08,3.1,2.96,2.28,3.85,49.86,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
42,Yes,No_Travel,Human Resources,3,Information Systems,3,Female,Recruiter,1,Married,3,19,7,4,3,1.26,3.14,4.0,2.08,1.74,3.38,2.43,2.86,2.45,2.38,3.43,2.97,3.0,47.66,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
23,Yes,Travel_Rarely,Human Resources,2,Computer Science,3,Male,Recruiter,1,Married,2,0,0,0,0,3.2,2.96,3.88,1.71,2.64,2.91,3.5,1.44,3.55,2.81,3.0,2.87,3.01,45.99,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
31,No,No_Travel,Human Resources,4,Life Sciences,3,Female,Recruiter,3,Single,3,7,2,0,0,3.26,3.96,3.34,3.38,3.51,3.71,3.44,3.48,3.08,2.18,3.47,1.67,2.35,61.15,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
26,Yes,Travel_Rarely,Human Resources,2,Information Systems,3,Male,Recruiter,4,Married,4,2,1,0,0,3.05,3.05,4.0,2.72,2.63,2.14,2.35,3.36,3.55,2.87,4.0,3.38,1.8,61.22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
33,Yes,No_Travel,Human Resources,1,Information Systems,4,Female,Recruiter,4,Single,3,10,6,4,3,2.32,2.35,2.83,2.88,2.9,3.39,4.0,3.27,2.83,3.24,3.41,3.38,4.0,71.15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
26,No,Travel_Rarely,Human Resources,3,Computer Science,3,Female,Recruiter,3,Divorced,3,2,1,0,0,3.97,3.45,4.0,1.81,3.2,1.57,4.0,3.04,2.38,3.53,2.82,2.65,3.27,58.27,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
19,No,Travel_Rarely,Human Resources,2,Other,4,Non-Binary,Recruiter,2,Single,3,2,1,1,1,3.28,4.0,3.28,2.58,2.92,4.0,2.94,3.2,3.73,2.2,2.33,4.0,3.56,62.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
21,No,Travel_Rarely,Human Resources,1,Medical,1,Male,Recruiter,3,Married,3,0,0,0,0,3.1,2.94,2.91,2.87,1.48,1.46,2.19,2.11,3.04,2.99,3.21,3.03,3.6,42.07,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
18,No,Travel_Rarely,Human Resources,3,Information Systems,3,Female,Recruiter,2,Divorced,3,0,0,0,0,3.07,2.84,4.0,2.21,4.0,3.41,1.94,3.54,2.21,3.5,2.3,3.73,3.89,55.02,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
36,No,No_Travel,Human Resources,2,Marketing,1,Male,Recruiter,1,Divorced,2,13,5,2,1,3.43,2.92,2.91,2.34,2.44,1.81,2.75,2.48,2.38,3.63,1.51,2.67,2.12,34.9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
30,No,No_Travel,Human Resources,3,Other,2,Female,Recruiter,3,Divorced,3,7,3,1,0,2.28,3.11,2.51,2.17,3.37,2.92,2.15,4.0,1.81,3.2,3.39,3.4,2.97,51.77,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
36,No,Travel_Frequently,Human Resources,3,Other,1,Male,Recruiter,2,Married,3,10,7,3,2,3.58,1.82,2.57,3.69,1.74,1.57,2.54,2.76,2.24,2.65,2.25,2.94,3.32,39.35,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
33,No,Travel_Frequently,Human Resources,1,Technical Degree,2,Male,Recruiter,1,Single,2,6,4,2,1,2.51,4.0,2.45,2.19,1.0,2.14,1.0,2.19,3.49,2.63,2.45,2.95,3.39,36.01,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
18,No,Travel_Rarely,Human Resources,4,Life Sciences,4,Female,Recruiter,4,Divorced,3,0,0,0,0,3.82,1.91,3.58,1.97,4.0,2.71,2.92,3.92,3.08,3.92,3.73,2.96,2.08,67.46,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
29,Yes,Travel_Frequently,Human Resources,3,Life Sciences,2,Male,Recruiter,2,Married,4,6,5,2,1,2.28,2.64,4.0,2.67,3.35,1.47,1.31,1.93,3.8,2.25,3.42,2.24,2.11,41.98,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
31,No,Travel_Frequently,Human Resources,3,Marketing,4,Female,Recruiter,2,Divorced,2,2,2,2,2,3.1,3.13,1.68,2.76,4.0,3.6,2.98,4.0,2.82,2.23,2.13,2.6,3.05,56.23,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
26,No,Travel_Rarely,Human Resources,3,Economics,4,Female,Recruiter,1,Single,3,12,7,0,5,3.85,3.79,3.75,1.82,3.15,1.82,2.73,1.5,1.13,2.05,2.7,2.89,2.97,48.67,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
20,Yes,Travel_Rarely,Human Resources,2,Marketing,4,Female,Recruiter,2,Married,3,5,0,0,0,2.64,1.92,2.87,2.07,2.19,3.22,2.0,2.9,3.79,2.97,2.75,3.25,2.86,52.15,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
43,No,No_Travel,Human Resources,2,Computer Science,1,Female,Recruiter,2,Single,3,19,16,12,10,3.25,1.66,2.23,2.25,2.77,3.07,3.69,2.74,2.79,2.9,3.17,2.2,3.44,47.54,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
30,No,No_Travel,Human Resources,5,Other,4,Female,Recruiter,1,Married,2,6,3,1,0,2.47,2.52,2.59,2.78,2.81,2.52,2.42,2.37,3.42,3.14,3.0,2.73,3.03,49.29,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
35,No,No_Travel,Human Resources,3,Medical,3,Prefer Not To Say,Recruiter,3,Divorced,2,11,5,3,2,3.26,4.0,4.0,4.0,4.0,3.21,3.32,2.89,3.56,2.65,1.82,2.67,3.69,66.21,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
34,Yes,No_Travel,Human Resources,4,Technical Degree,4,Male,Recruiter,1,Married,3,5,5,2,0,1.92,2.98,3.21,2.63,3.25,2.94,2.66,2.47,2.15,2.97,3.57,4.0,2.36,51.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
